"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"GRC","Greece","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2014","2014",0.11291176351239,,
"GRC","Greece","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2015","2015",0.13563220133703,,
"GRC","Greece","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2016","2016",0.13710194832519,,
"GRC","Greece","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2017","2017",0.13204780251528,,
"GRC","Greece","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2018","2018",0.12487186717097,,
"GRC","Greece","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2019","2019",0.12929639640572,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2000","2000",8856.9248931211,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2001","2001",26.748496603239,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2002","2002",24.841127017436,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2003","2003",20.129013750551,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2004","2004",17.858014902996,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2005","2005",18.327815131959,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2006","2006",17.541908279527,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2007","2007",15.753830886685,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2008","2008",14.419323176759,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2009","2009",15.746276247855,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2010","2010",17.513140039553,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2011","2011",18.260183140251,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2012","2012",21.171845955037,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2013","2013",21.39266494948,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2014","2014",21.692258389798,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2015","2015",26.369381496641,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2016","2016",27.108339190002,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2017","2017",26.434054572302,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2018","2018",25.496662197405,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2019","2019",26.757547956818,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2000","2000",25.261492109519,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2001","2001",0.07529933447108,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2002","2002",0.06954391630642,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2006","2006",0.0626291744857,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2007","2007",0.0590900673313,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2008","2008",0.05726190506987,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2009","2009",0.06465577818462,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2010","2010",0.0741135990148,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2011","2011",0.07922022840218,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2012","2012",0.09248465321032,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2013","2013",0.09435441915524,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2014","2014",0.09258119058176,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2015","2015",0.11396457262413,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2016","2016",0.11473053037598,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2017","2017",0.11308303797199,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2018","2018",0.11093643277049,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2019","2019",0.12058049704366,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2020","2020",0.14132511389344,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2000","2000",227.74789261479,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2001","2001",232.45896846034,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2002","2002",237.29543015048,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2003","2003",238.01092050106,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2004","2004",254.76623258432,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2005","2005",262.57554849165,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2006","2006",255.61773742097,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2007","2007",263.83736467474,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2008","2008",270.81089176131,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2009","2009",260.01580802478,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2010","2010",265.43561608263,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2011","2011",268.35003181929,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2012","2012",270.5293819988,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2013","2013",273.95733652549,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2014","2014",281.02129436333,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2015","2015",274.46928314445,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2016","2016",283.50113414374,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2017","2017",266.67462599302,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2018","2018",282.31000769411,,
"GRC","Greece","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2019","2019",286.71142001246,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2000","2000",2.5092987030678,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2001","2001",2.5084394113421,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2002","2002",2.4893547270405,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2003","2003",2.4505699542554,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2004","2004",2.4489871924058,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2005","2005",2.451736611878,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2006","2006",2.459265857147,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2007","2007",2.4606115252307,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2008","2008",2.466545602162,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2009","2009",2.45889602942,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2010","2010",2.4386447641521,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2011","2011",2.4279374355408,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2012","2012",2.4248957289404,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2013","2013",2.4341528858861,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2014","2014",2.4407814870773,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2015","2015",2.4527573211909,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2016","2016",2.457411958514,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2017","2017",2.4537227006032,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2018","2018",2.4670913180635,,
"GRC","Greece","IND-EQUI-STOCK-BUS-PC","Buses per one thousand inhabitants","2019","2019",2.4752876954166,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2000","2000",316.83924052695,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2001","2001",335.66789650503,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2002","2002",352.18686955502,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2003","2003",372.75667158062,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2004","2004",392.79540080771,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2005","2005",413.47830780116,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2006","2006",435.42399060938,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2007","2007",454.71840316757,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2008","2008",463.26355469446,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2009","2009",469.69163727759,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2010","2010",467.89240614059,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2011","2011",465.34029710671,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2012","2012",463.93869594154,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2013","2013",466.09891957391,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2014","2014",468.91538174324,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2015","2015",476.86089942937,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2016","2016",485.88920664319,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2017","2017",491.19969085084,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2018","2018",503.73711366621,,
"GRC","Greece","IND-EQUI-STOCK-PASSCAR-PC","Passenger cars per one thousand inhabitants","2019","2019",512.25425501572,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2000","2000",0.90368068727484,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2001","2001",0.94493419892154,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2002","2002",0.9859638881668,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2006","2006",1.5545768823202,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2007","2007",1.7055750600106,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2008","2008",1.8397086580318,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2009","2009",1.9286006314747,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2010","2010",1.9800669721394,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2011","2011",2.0188387125358,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2012","2012",2.0266163609977,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2013","2013",2.055774394127,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2014","2014",2.0013012727299,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2015","2015",2.0609223849847,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2016","2016",2.0564272119886,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2017","2017",2.101317947286,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2018","2018",2.191769181847,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2019","2019",2.308427991317,,
"GRC","Greece","IND-EQUI-STOCK-ROADTRACTOR-PC","Road tractors per one thousand inhabitants","2020","2020",2.4956538701937,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2000","2000",165.66520155673,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2001","2001",0.48767763629825,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2002","2002",0.36101502743497,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2003","2003",0.29222198888535,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2004","2004",0.30601320641726,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2005","2005",0.34397916041047,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2006","2006",0.32195607033361,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2007","2007",0.31424915610309,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2008","2008",0.28054118918111,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2009","2009",0.21422338830469,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2010","2010",0.20264201429003,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2011","2011",0.1645076824686,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2012","2012",0.13507039841398,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2013","2013",0.12347026245414,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2014","2014",0.13557396053722,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2015","2015",0.17622834343497,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2016","2016",0.21478839274268,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2017","2017",0.14437239752059,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2018","2018",0.15740202842122,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2019","2019",0.18566473381159,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-GDP","First registrations of motorised two-wheelers per one million units of current USD GDP","2020","2020",0.18771362693322,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2000","2000",1.4978396243125,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2001","2001",0.00632385291447,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2002","2002",0.00221914255215,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2003","2003",0.00450659407585,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2004","2004",0.0062623603635,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2005","2005",0.00265859291976,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2006","2006",0.00172548274324,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2007","2007",0.00196297931169,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2008","2008",0.00161277397007,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2009","2009",0.00297909775772,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2010","2010",0.00135633170169,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2011","2011",0.00028268960579,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2012","2012",0.00045862207409,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2013","2013",0.00040601449109,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2014","2014",0.00071350245505,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2015","2015",0.00062856564427,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2016","2016",0.00098887776633,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2017","2017",0.00088068563578,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2018","2018",0.00112238016491,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2019","2019",0.00175877007809,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-GDP","First registrations of buses per one million units of current USD GDP","2020","2020",0.00152969879832,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2000","2000",746.33804368463,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2001","2001",2.0506376920004,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2002","2002",1.7302842103442,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2003","2003",1.2674252279827,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2004","2004",1.1972064312413,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2005","2005",1.0851577510303,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2006","2006",0.9778222969551,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2007","2007",0.87714131310306,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2008","2008",0.74987527273708,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2009","2009",0.66461346856014,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2010","2010",0.47361218294174,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2011","2011",0.34466576823767,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2012","2012",0.24087575042479,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2013","2013",0.24552993848048,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2014","2014",0.30073279072867,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2015","2015",0.38581154833435,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2016","2016",0.40792502203626,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2017","2017",0.44034782178738,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2018","2018",0.48725446806296,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2019","2019",0.55543518086693,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-GDP","First registrations of passenger cars per one million units of current USD GDP","2020","2020",0.42131292474069,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2000","2000",5.9263499777157,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2001","2001",6.1198851201587,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2002","2002",5.1183165838411,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2003","2003",5.4114770494699,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2004","2004",6.7309037829819,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2005","2005",7.7602223801013,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2006","2006",7.991570512838,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2007","2007",9.0704842198555,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2008","2008",9.0132183698972,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2009","2009",6.3900145286534,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2010","2010",5.4139154621731,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2011","2011",4.1922938695795,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2012","2012",2.9597978671094,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2013","2013",2.6901443118605,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2014","2014",2.9306637565065,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2015","2015",3.1868933431773,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2016","2016",3.8498618825162,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2017","2017",2.682739298867,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2018","2018",3.1097891507612,,
